Date	Location	Team	OppTeam	TeamId	GameId	PercentBet_ML	Open_Line_ML	Pinnacle_ML	5dimes_ML	Heritage_ML	Bovada_ML	Betonline_ML	Average_Line_ML	Best_Line_ML	Worst_Line_ML	PercentBet_Spread	Open_Line_Spread	Open_Odds_Spread	Pinnacle_Line_Spread	Pinnacle_Odds_Spread	5dimes_Line_Spread	5dimes_Odds_Spread	Heritage_Line_Spread	Heritage_Odds_Spread	Bovada_Line_Spread	Bovada_Odds_Spread	Betonline_Line_Spread	Betonline_Odds_Spread	Average_Line_Spread	Average_Odds_Spread	Best_Line_Spread	Worst_Line_Spread	Best_Odds_Spread	Worst_Odds_Spread	PercentBet_OU	Open_Line_OU	Open_Odds_OU	Pinnacle_Line_OU	Pinnacle_Odds_OU	5dimes_Line_OU	5dimes_Odds_OU	Heritage_Line_OU	Heritage_Odds_OU	Bovada_Line_OU	Bovada_Odds_OU	Betonline_Line_OU	Betonline_Odds_OU	Average_Line_OU	Average_Odds_OU	Best_Line_OU	Worst_Line_OU	Best_Odds_OU	Worst_Odds_OU	Pts	Spread	Result	Total
10/17/18	away	Dallas	Phoenix	1610612742	21800013	47.7	100	-134	-130	-135	-140	-135	-134.8	-130	-140	45.7	1	-110	-2.5	-103	-2.5	-105	-2.5	-105	-2.5	-110	-2	-110	-1.83	-107.17	1	-2.5	-103	-110	45.1	215	-110	213.5	-106	213	-105	213	-105	213	-115	213	-111	213.42	-108.67	215	213	-105	-115	100	-21	L	221
10/17/18	home	Phoenix	Dallas	1610612756	21800013	52.3	-120	121	120	115	120	115	118.2	121	115	54.3	-1	-110	2.5	-107	2.5	-105	2.5	-105	2.5	-110	2	-110	1.83	-107.83	2.5	-1	-105	-110	54.9	215	-110	213.5	-104	213	-105	213	-105	213	-105	213	-109	213.42	-106.33	215	213	-104	-110	121	21	W	221
10/18/18	away	Chicago	Philadelphia	1610612741	21800014	47.9		709	800	695	600	675	695.8	800	600	44.9	11	-110	12.5	-106	12.5	-101	12.5	-105	12.5	-115	12.5	-113	12.25	-108.33	12.5	11	-101	-115	48.4	215	-110	221	-106	221	-104	221	-105	220	-115	221	-116	219.83	-109.33	221	215	-104	-116	108	-19	L	235
10/18/18	home	Philadelphia	Chicago	1610612755	21800014	52.1		-908	-1000	-945	-1000	-900	-950.6	-900	-1000	55.1	-11	-110	-12.5	-104	-12.5	-109	-12.5	-105	-12.5	-105	-12.5	-107	-12.25	-106.67	-11	-12.5	-104	-110	51.6	215	-110	221	-104	221	-106	221	-105	220	-105	221	-104	219.83	-105.67	221	215	-104	-110	127	19	W	235
10/18/18	away	Miami	Washington	1610612748	21800015	40.2	170	211	210	210	210	205	209.2	211	205	41.5	4	-110	5.5	-103	5.5	-109	5.5	-105	6	-110	5.5	-105	5.33	-107	6	4	-103	-110	57.2	212	-110	214.5	-109	214.5	-108	214.5	-105	215	-105	215	-111	214.25	-108	215	212	-105	-111	113	1	W	225
10/18/18	home	Washington	Miami	1610612764	21800015	59.8	-200	-237	-230	-250	-250	-245	-242.4	-230	-250	58.5	-4	-110	-5.5	-107	-5.5	-101	-5.5	-105	-6	-110	-5.5	-115	-5.33	-108	-4	-6	-101	-115	42.8	212	-110	214.5	-101	214.5	-102	214.5	-105	215	-115	215	-109	214.25	-107	215	212	-101	-115	112	-1	L	225
10/18/18	away	L.A. Lakers	Portland	1610612747	21800016	61.3	135	126	143	130	115	129	128.6	143	115	52	2.5	-110	3	-105	3.5	-107	3.5	-105	3	-115	3	-110	3.08	-108.67	3.5	2.5	-105	-115	57	222	-110	224.5	-108	224	-105	225	-105	224	-110	224	-117	223.92	-109.17	225	222	-105	-117	119	-9	L	247
10/18/18	home	Portland	L.A. Lakers	1610612757	21800016	38.7	-155	-139	-153	-150	-135	-149	-145.2	-135	-153	48	-2.5	-110	-3	-105	-3.5	-103	-3.5	-105	-3	-105	-3	-110	-3.08	-106.33	-2.5	-3.5	-103	-110	43	222	-110	224.5	-102	224	-105	225	-105	224	-110	224	-103	223.92	-105.83	225	222	-102	-110	128	9	W	247
10/19/18	away	Charlotte	Orlando	1610612766	21800017	47.6	-120	-115	-113	-125	-125	-123	-120.2	-113	-125	57.1	0	-110	-1.5	-104	-1	-105	-1.5	-105	-2	-110	-1.5	-105	-1.25	-106.5	0	-2	-104	-110	49.8	217	-110	215.5	-103	215.5	-108	215.5	-105	216	-105	215.5	-114	215.83	-107.5	217	215.5	-103	-114	120	32	W	208
10/19/18	home	Orlando	Charlotte	1610612753	21800017	52.4	100	104	103	105	105	103	104	105	103	42.9	0	-110	1.5	-106	1	-105	1.5	-105	2	-110	1.5	-115	1.25	-108.5	2	0	-105	-115	50.2	217	-110	215.5	-107	215.5	-102	215.5	-105	216	-115	215.5	-106	215.83	-107.5	217	215.5	-102	-115	88	-32	L	208
10/19/18	away	New York	Brooklyn	1610612752	21800018	56.3	130	152	155	150	150	150	151.4	155	150	42.8	3	-110	4	-103	4	-105	4	-105	4	-110	4	-106	3.83	-106.5	4	3	-103	-110	59.8	218.5	-110	221.5	-110	221.5	-105	222	-105	222	-110	221.5	-115	221.17	-109.17	222	218.5	-105	-115	105	-2	L	212
10/19/18	home	Brooklyn	New York	1610612751	21800018	43.7	-150	-169	-165	-170	-170	-170	-168.8	-165	-170	57.2	-3	-110	-4	-107	-4	-105	-4	-105	-4	-110	-4	-114	-3.83	-108.5	-3	-4	-105	-114	40.2	218.5	-110	221.5	-100	221.5	-105	222	-105	222	-110	221.5	-105	221.17	-105.83	222	218.5	-100	-110	107	2	W	212
10/19/18	away	Boston	Toronto	1610612738	21800019	64.3	130	134	147	125	115	128	129.8	147	115	53.4	3	-110	3	-104	3.5	-107	3	-105	2.5	-105	3	-110	3	-106.83	3.5	2.5	-104	-110	56.4	206.5	-121	209	-110	209.5	-105	209.5	-105	210	-105	209	-115	208.92	-110.17	210	206.5	-105	-121	101	-12	L	214
10/19/18	home	Toronto	Boston	1610612761	21800019	35.7	-150	-148	-157	-145	-135	-148	-146.6	-135	-157	46.6	-3	-110	-3	-106	-3.5	-103	-3	-105	-2.5	-115	-3	-110	-3	-108.17	-2.5	-3.5	-103	-115	43.6	206.5	-100	209	-100	209.5	-105	209.5	-105	210	-115	209	-105	208.92	-105	210	206.5	-100	-115	113	12	W	214
10/19/18	away	Atlanta	Memphis	1610612737	21800020	45.7	245	242	248	245	245	235	243	248	235	47.5	6.5	-110	7	-105	7	-105	7	-105	7	-110	6.5	-101	6.83	-106	7	6.5	-101	-110	53.1	208.5	-110	216	-107	216	-105	216	-105	216	-110	216	-113	214.75	-108.33	216	208.5	-105	-113	117	-14	L	248
10/19/18	home	Memphis	Atlanta	1610612763	21800020	54.3	-300	-273	-270	-305	-290	-280	-283.6	-270	-305	52.5	-6.5	-110	-7	-105	-7	-105	-7	-105	-7	-110	-6.5	-119	-6.83	-109	-6.5	-7	-105	-119	46.9	208.5	-110	216	-103	216	-105	216	-105	216	-110	216	-107	214.75	-106.67	216	208.5	-103	-110	131	14	W	248
10/19/18	away	Cleveland	Minnesota	1610612739	21800021	37.7	281	314	310	320	300	305	309.8	320	300	56.2	8	-110	8.5	-111	8.5	-108	8.5	-105	8.5	-110	8.5	-113	8.42	-109.5	8.5	8	-105	-113	44.7	223.5	-110	223.5	-104	223.5	-105	223	-105	223	-115	223	-108	223.25	-107.83	223.5	223	-104	-115	123	-8	L	254
10/19/18	home	Minnesota	Cleveland	1610612750	21800021	62.3	-350	-361	-340	-400	-400	-365	-373.2	-340	-400	43.8	-8	-110	-8.5	-101	-8.5	-102	-8.5	-105	-8.5	-110	-8.5	-107	-8.42	-105.83	-8	-8.5	-101	-110	55.3	223.5	-110	223.5	-106	223.5	-105	223	-105	223	-105	223	-112	223.25	-107.17	223.5	223	-105	-112	131	8	W	254
10/19/18	away	Sacramento	New Orleans	1610612758	21800022	49.7	614	604	650	620	550	575	599.8	650	550	48	11	-110	11.5	-106	11.5	-109	11.5	-105	11.5	-105	11	-101	11.33	-106	11.5	11	-101	-110	59.9	228	-110	232	-102	231.5	-105	232	-105	232	-105	232	-107	231.25	-105.67	232	228	-102	-110	129	-20	L	278
10/19/18	home	New Orleans	Sacramento	1610612740	21800022	50.3	-900	-750	-825	-870	-900	-750	-819	-750	-900	52	-11	-110	-11.5	-104	-11.5	-101	-11.5	-105	-11.5	-115	-11	-121	-11.33	-109.33	-11	-11.5	-101	-121	40.1	228	-110	232	-112	231.5	-105	232	-105	232	-115	232	-113	231.25	-110	232	228	-105	-115	149	20	W	278
10/19/18	away	Indiana	Milwaukee	1610612754	21800023	53.7	135	155	165	150	150	147	153.4	165	147	46.4	3	-105	3.5	-103	4.5	-108	4	-105	4	-105	3.5	-103	3.75	-104.83	4.5	3	-103	-108	57.2	214.5	-110	216.5	-106	217	-105	217	-105	216	-115	216.5	-114	216.25	-109.17	217	214.5	-105	-115	101	-17	L	219
10/19/18	home	Milwaukee	Indiana	1610612749	21800023	46.3	-155	-172	-175	-170	-170	-167	-170.8	-167	-175	53.6	-3	-115	-3.5	-114	-4.5	-102	-4	-105	-4	-115	-3.5	-117	-3.75	-111.33	-3	-4.5	-102	-117	42.8	214.5	-110	216.5	-104	217	-105	217	-105	216	-105	216.5	-106	216.25	-105.83	217	214.5	-104	-110	118	17	W	219
10/19/18	away	Golden State	Utah	1610612744	21800024	58.6	-140	-137	-130	-135	-155	-138	-139	-130	-155	55.6	-2.5	-115	-2.5	-101	-2.5	-105	-2	-105	-3	-115	-2.5	-106	-2.5	-107.83	-2	-3	-101	-115	59.4	218	-110	218	-106	218	-105	218.5	-105	219	-110	218	-110	218.25	-107.67	219	218	-105	-110	124	1	W	247
10/19/18	home	Utah	Golden State	1610612762	21800024	41.4	120	124	120	115	135	118	122.4	135	115	44.4	2.5	-105	2.5	-109	2.5	-105	2	-105	3	-105	2.5	-114	2.5	-107.17	3	2	-105	-114	40.6	218	-110	218	-104	218	-105	218.5	-105	219	-110	218	-110	218.25	-107.33	219	218	-104	-110	123	-1	L	247
10/19/18	away	Oklahoma City	L.A. Clippers	1610612760	21800025	63.1	100	129	131	130	125	128	128.6	131	125	54.6	1.5	-110	3	-105	2.5	-101	3	-105	2.5	-110	3	-112	2.58	-107.17	3	1.5	-101	-112	46.9	215.5	-110	214	-113	214	-108	214	-105	214	-110	214	-110	214.25	-109.33	215.5	214	-105	-113	92	-16	L	200
10/19/18	home	L.A. Clippers	Oklahoma City	1610612746	21800025	36.9	-120	-142	-141	-150	-145	-148	-145.2	-141	-150	45.4	-1.5	-110	-3	-105	-2.5	-109	-3	-105	-2.5	-110	-3	-108	-2.58	-107.83	-1.5	-3	-105	-110	53.1	215.5	-110	214	-102	214	-102	214	-105	214	-110	214	-110	214.25	-106.5	215.5	214	-102	-110	108	16	W	200
10/20/18	away	Brooklyn	Indiana	1610612751	21800026	54.7	358	313	330	310	300	300	310.6	330	300	47.8	9	-110	8	-105	8	-108	8	-105	8.5	-110	8	-113	8.25	-108.5	9	8	-105	-113	63.5	210.5	-110	214	-100	214	-102	214	-105	214	-110	214	-110	213.42	-106.17	214	210.5	-100	-110	112	-20	L	244
10/20/18	home	Indiana	Brooklyn	1610612754	21800026	45.3	-460	-359	-370	-390	-400	-360	-375.8	-359	-400	52.2	-9	-110	-8	-105	-8	-102	-8	-105	-8.5	-110	-8	-107	-8.25	-106.5	-8	-9	-102	-110	36.5	210.5	-110	214	-110	214	-108	214	-105	214	-110	214	-110	213.42	-108.83	214	210.5	-105	-110	132	20	W	244
10/20/18	away	Toronto	Washington	1610612761	21800027	42.9	-110	114	110	115	110	116	113	116	110	43.7	-1	-110	2	-104	1.5	-103	2.5	-105	2	-110	2	-107	1.5	-106.5	2.5	-1	-103	-110	62.7	216.5	-110	219.5	-113	219.5	-105	219.5	-105	220	-110	219.5	-117	219.08	-110	220	216.5	-105	-117	117	4	W	230
10/20/18	home	Washington	Toronto	1610612764	21800027	57.1	-110	-126	-120	-135	-130	-136	-129.4	-120	-136	56.3	1	-110	-2	-106	-1.5	-107	-2.5	-105	-2	-110	-2	-113	-1.5	-108.5	1	-2.5	-105	-113	37.3	216.5	-110	219.5	-102	219.5	-105	219.5	-105	220	-110	219.5	-103	219.08	-105.83	220	216.5	-102	-110	113	-4	L	230
10/20/18	away	Boston	New York	1610612738	21800028	47.2	-430	-493	-475	-535	-500	-525	-505.6	-475	-535	51	-8	-110	-9.5	-113	-9.5	-105	-9.5	-105	-9.5	-110	-10	-113	-9.33	-109.33	-8	-10	-105	-113	52.9	211.5	-110	210.5	-107	210.5	-105	210	-105	210	-115	210.5	-114	210.5	-109.33	211.5	210	-105	-115	103	2	W	204
10/20/18	home	New York	Boston	1610612752	21800028	52.8	337	418	420	410	350	430	405.6	430	350	49	8	-110	9.5	-102	9.5	-105	9.5	-105	9.5	-110	10	-107	9.33	-106.5	10	8	-102	-110	47.1	211.5	-110	210.5	-103	210.5	-105	210	-105	210	-105	210.5	-106	210.5	-105.67	211.5	210	-103	-110	101	-2	L	204
10/20/18	away	Orlando	Philadelphia	1610612753	21800029	60.5	755	916	900	845	725	825	842.2	916	725	42.9	11.5	-110	12.5	-102	13	-108	13	-105	13	-110	12.5	-108	12.58	-107.17	13	11.5	-102	-110	58.1	217	-110	217	-108	217.5	-102	217.5	-105	218	-105	217.5	-112	217.42	-107	218	217	-102	-112	115	-1	L	231
10/20/18	home	Philadelphia	Orlando	1610612755	21800029	39.5	-1200	-1250	-1100	-1195	-1300	-1200	-1209	-1100	-1300	57.1	-11.5	-110	-12.5	-108	-13	-102	-13	-105	-13	-110	-12.5	-112	-12.58	-107.83	-11.5	-13	-102	-112	41.9	217	-110	217	-102	217.5	-108	217.5	-105	218	-115	217.5	-108	217.42	-108	218	217	-102	-115	116	1	W	231
10/20/18	away	Charlotte	Miami	1610612766	21800030	52.3	172	141	155	145	135	140	143.2	155	135	52	5	-110	3.5	-107	3.5	-108	3.5	-105	3.5	-110	3.5	-114	3.75	-109	5	3.5	-105	-114	58.3	216.5	-110	219.5	-113	219.5	-108	219.5	-105	220	-115	219.5	-115	219.08	-111	220	216.5	-105	-115	113	1	W	225
10/20/18	home	Miami	Charlotte	1610612748	21800030	47.7	-205	-156	-165	-165	-155	-160	-160.2	-155	-165	48	-5	-110	-3.5	-103	-3.5	-102	-3.5	-105	-3.5	-110	-3.5	-106	-3.75	-106	-3.5	-5	-102	-110	41.7	216.5	-110	219.5	-102	219.5	-102	219.5	-105	220	-105	219.5	-105	219.08	-104.83	220	216.5	-102	-110	112	-1	L	225
10/20/18	away	Detroit	Chicago	1610612765	21800031	55.4	-155	-194	-185	-200	-200	-190	-193.8	-185	-200	49.3	-2.5	-110	-4.5	-109	-4.5	-105	-5	-105	-5	-105	-4.5	-114	-4.33	-108	-2.5	-5	-105	-114	62.6	214	-110	217	-100	217	-105	216.5	-105	217	-105	216.5	-115	216.33	-106.67	217	214	-100	-115	118	2	W	234
10/20/18	home	Chicago	Detroit	1610612741	21800031	44.6	135	174	170	170	170	165	169.8	174	165	50.7	2.5	-110	4.5	-101	4.5	-105	5	-105	5	-115	4.5	-106	4.33	-107	5	2.5	-101	-115	37.4	214	-110	217	-110	217	-105	216.5	-105	217	-115	216.5	-105	216.33	-108.33	217	214	-105	-115	116	-2	L	234
10/20/18	away	Minnesota	Dallas	1610612750	21800032	55.9	-135	107	115	110	105	105	108.4	115	105	46.1	-2.5	-110	1.5	-101	2	-103	2	-105	1.5	-110	1.5	-103	1	-105.33	2	-2.5	-101	-110	66.5	216	-110	220.5	-105	220	-105	221	-105	220	-115	220.5	-113	219.67	-108.83	221	216	-105	-115	136	-4	L	276
10/20/18	home	Dallas	Minnesota	1610612742	21800032	44.1	115	-119	-125	-130	-125	-125	-124.8	-119	-130	53.9	2.5	-110	-1.5	-109	-2	-107	-2	-105	-1.5	-110	-1.5	-117	-1	-109.67	2.5	-2	-105	-117	33.5	216	-110	220.5	-105	220	-105	221	-105	220	-105	220.5	-107	219.67	-106.17	221	216	-105	-110	140	4	W	276
10/20/18	away	Phoenix	Denver	1610612756	21800033	63.1	358	474	460	450	390	470	448.8	474	390	52.3	9	-110	10.5	-105	10	-105	10	-105	10	-110	10	-105	9.92	-106.67	10.5	9	-105	-110	68	223	-110	224.5	-103	224.5	-102	224.5	-105	225	-110	224.5	-110	224.33	-106.67	225	223	-102	-110	91	-28	L	210
10/20/18	home	Denver	Phoenix	1610612743	21800033	36.9	-460	-567	-540	-575	-580	-575	-567.4	-540	-580	47.7	-9	-110	-10.5	-105	-10	-105	-10	-105	-10	-110	-10	-115	-9.92	-108.33	-9	-10.5	-105	-115	32	223	-110	224.5	-114	224.5	-108	224.5	-105	225	-110	224.5	-110	224.33	-109.5	225	223	-105	-114	119	28	W	210
10/20/18	away	San Antonio	Portland	1610612759	21800034	42.2	155	173	170	165	165	170	168.6	173	165	43.9	4	-105	4.5	-100	4.5	-105	4.5	-105	4.5	-110	4.5	-107	4.42	-105.33	4.5	4	-100	-110	64.7	213	-110	213.5	-110	213.5	-106	214	-105	214	-110	213.5	-115	213.58	-109.33	214	213	-105	-115	108	-13	L	229
10/20/18	home	Portland	San Antonio	1610612757	21800034	57.8	-180	-193	-185	-190	-190	-195	-190.6	-185	-195	56.1	-4	-115	-4.5	-110	-4.5	-105	-4.5	-105	-4.5	-110	-4.5	-113	-4.42	-109.67	-4	-4.5	-105	-115	35.3	213	-110	213.5	-100	213.5	-104	214	-105	214	-110	213.5	-105	213.58	-105.67	214	213	-100	-110	121	13	W	229
10/20/18	away	Houston	L.A. Lakers	1610612745	21800035	45.7	-145	-156	-155	-160	-150	-154	-155	-150	-160	52			-3.5	-105	-3.5	-109	-3.5	-105	-3.5	-115	-3.5	-110	-3.5	-108.8	-3.5	-3.5	-105	-115	58	235	-110	238.5	-106	237.5	-105	238	-105	238	-110	237.5	-105	237.42	-106.83	238.5	235	-105	-110	124	9	W	239
10/20/18	home	L.A. Lakers	Houston	1610612747	21800035	54.3	125	141	145	140	130	134	138	145	130	48			3.5	-105	3.5	-101	3.5	-105	3.5	-105	3.5	-110	3.5	-105.2	3.5	3.5	-101	-110	42	235	-110	238.5	-117	237.5	-105	238	-105	238	-110	237.5	-115	237.42	-110.33	238.5	235	-105	-117	115	-9	L	239
10/21/18	away	Atlanta	Cleveland	1610612737	21800036	51	215	312	325	310	290	300	307.4	325	290	45.8	5.5	-110	8	-102	9	-106	8.5	-105	8	-105	8	-106	7.83	-105.67	9	5.5	-102	-110	59.1			232.5	-110	232.5	-108	233	-105	233	-110	233	-112	232.8	-109	233	232.5	-105	-112	133	22	W	244
10/21/18	home	Cleveland	Atlanta	1610612739	21800036	49	-260	-358	-360	-390	-380	-360	-369.6	-358	-390	54.2	-5.5	-110	-8	-113	-9	-104	-8.5	-105	-8	-115	-8	-114	-7.83	-110.17	-5.5	-9	-104	-115	40.9			232.5	-100	232.5	-102	233	-105	233	-110	233	-108	232.8	-105	233	232.5	-100	-110	111	-22	L	244
10/21/18	away	Sacramento	Oklahoma City	1610612758	21800037	46.2	400	516	530	535	450	535	513.2	535	450	53.2	8.5	-110	11	-108	11	-107	11	-105	11	-110	11	-113	10.58	-108.83	11	8.5	-105	-113	56.4	217.5	-110	222	-110	223	-105	223	-105	223	-115	223	-110	221.92	-109.17	223	217.5	-105	-115	131	11	W	251
10/21/18	home	Oklahoma City	Sacramento	1610612760	21800037	53.8	-525	-625	-645	-710	-700	-700	-676	-625	-710	46.8	-8.5	-110	-11	-102	-11	-103	-11	-105	-11	-110	-11	-107	-10.58	-106.17	-8.5	-11	-102	-110	43.6	217.5	-110	222	-100	223	-105	223	-105	223	-105	223	-110	221.92	-105.83	223	217.5	-100	-110	120	-11	L	251
10/21/18	away	Golden State	Denver	1610612744	21800038	57.3	-155	-193	-190	-195	-200	-195	-194.6	-190	-200	57.6	-3.5	-115	-4.5	-110	-4	-109	-4.5	-105	-5	-105	-4	-120	-4.25	-110.67	-3.5	-5	-105	-120	61.5	231	-110	230	-118	230.5	-107	231	-105	231	-105	230.5	-114	230.67	-109.83	231	230	-105	-118	98	-2	L	198
10/21/18	home	Denver	Golden State	1610612743	21800038	42.7	135	173	175	170	170	170	171.6	175	170	42.4	3.5	-105	4.5	-100	4	-101	4.5	-105	5	-115	4	-100	4.25	-104.33	5	3.5	-100	-115	38.5	231	-110	230	-107	230.5	-103	231	-105	231	-115	230.5	-106	230.67	-107.67	231	230	-103	-115	100	2	W	198
10/21/18	away	Houston	L.A. Clippers	1610612745	21800039	60.7	-145	113	115	110	110	104	110.4	115	104	53.8	-3	-115	2	-102	2	-108	2	-105	2	-110	2	-110	1.17	-108.33	2	-3	-102	-115	56.1	226	-110	221	-103	220.5	-107	221	-105	221	-115	220.5	-115	221.67	-109.17	226	220.5	-103	-115	112	-3	L	227
10/21/18	home	L.A. Clippers	Houston	1610612746	21800039	39.3	125	-125	-125	-130	-130	-124	-126.8	-124	-130	46.2	3	-105	-2	-108	-2	-102	-2	-105	-2	-110	-2	-110	-1.17	-106.67	3	-2	-102	-110	43.9	226	-110	221	-107	220.5	-103	221	-105	221	-105	220.5	-105	221.67	-105.83	226	220.5	-103	-110	115	3	W	227
10/22/18	away	Orlando	Boston	1610612753	21800040	49.7	797	622	600	625	550	625	604.4	625	550	51.7	12	-110	11	-102	10.5	-102	11	-105	11.5	-115	11	-110	11.17	-107.33	12	10.5	-102	-115	49.4	212	-110	210.5	-108	211	-105	211	-105	211	-110	211	-110	211.08	-108	212	210.5	-105	-110	93	3	W	183
10/22/18	home	Boston	Orlando	1610612738	21800040	50.3	-1300	-777	-750	-875	-900	-825	-825.4	-750	-900	48.3	-12	-110	-11	-108	-10.5	-108	-11	-105	-11.5	-105	-11	-110	-11.17	-107.67	-10.5	-12	-105	-110	50.6	212	-110	210.5	-102	211	-105	211	-105	211	-110	211	-110	211.08	-107	212	210.5	-102	-110	90	-3	L	183
10/22/18	away	Charlotte	Toronto	1610612766	21800041	48.8	358	336	355	335	310	350	337.2	355	310	55.8	9	-110	8.5	-102	9	-102	8.5	-105	8.5	-110	8.5	-106	8.67	-105.83	9	8.5	-102	-110	61	221	-110	225	-101	224.5	-107	225	-105	225	-115	224.5	-110	224.17	-108	225	221	-101	-115	106	-21	L	233
10/22/18	home	Toronto	Charlotte	1610612761	21800041	51.2	-460	-387	-400	-425	-420	-420	-410.4	-387	-425	44.2	-9	-110	-8.5	-108	-9	-108	-8.5	-105	-8.5	-110	-8.5	-114	-8.67	-109.17	-8.5	-9	-105	-114	39	221	-110	225	-111	224.5	-103	225	-105	225	-105	224.5	-110	224.17	-107.33	225	221	-103	-111	127	21	W	233
10/22/18	away	New York	Milwaukee	1610612752	21800042	53.4	588	584	600	600	600	575	591.8	600	575	47.1	10	-110	11	-101	11.5	-105	11.5	-105	11.5	-110	11	-105	11.08	-106	11.5	10	-101	-110	62.6	222	-110	226	-104	226.5	-103	226.5	-105	226	-115	226	-108	225.5	-107.5	226.5	222	-103	-115	113	-11	L	237
10/22/18	home	Milwaukee	New York	1610612749	21800042	46.6	-850	-721	-750	-850	-1000	-750	-814.2	-721	-1000	52.9	-10	-110	-11	-109	-11.5	-105	-11.5	-105	-11.5	-110	-11	-115	-11.08	-109	-10	-11.5	-105	-115	37.4	222	-110	226	-106	226.5	-107	226.5	-105	226	-105	226	-112	225.5	-107.5	226.5	222	-105	-112	124	11	W	237
10/22/18	away	Indiana	Minnesota	1610612754	21800043	54.4	120	114	112	110	115	108	111.8	115	108	54.1	2	-110	2	-106	1.5	-107	2	-105	2	-110	2	-111	1.92	-108.17	2	1.5	-105	-111	67.9	221.5	-110	228.5	-110	228.5	-103	229	-105	228	-115	228	-115	227.25	-109.67	229	221.5	-103	-115	91	-10	L	192
10/22/18	home	Minnesota	Indiana	1610612750	21800043	45.6	-140	-126	-122	-130	-135	-128	-128.2	-122	-135	45.9	-2	-110	-2	-104	-1.5	-103	-2	-105	-2	-110	-2	-109	-1.92	-106.83	-1.5	-2	-103	-110	32.1	221.5	-110	228.5	-100	228.5	-107	229	-105	228	-105	228	-105	227.25	-105.33	229	221.5	-100	-110	101	10	W	192
10/22/18	away	Chicago	Dallas	1610612741	21800044	53.4	195	177	185	185	170	180	179.4	185	170	54.8			5	-114	4.5	-108	5	-105	5	-115	4.5	-105	4.8	-109.4	5	4.5	-105	-115	62.6	228.5	-110	229	-103	229	-105	229.5	-105	230	-110	229	-112	229.17	-107.5	230	228.5	-103	-112	109	-6	L	224
10/22/18	home	Dallas	Chicago	1610612742	21800044	46.6	-235	-197	-200	-215	-200	-210	-204.4	-197	-215	45.2			-5	-103	-4.5	-102	-5	-105	-5	-105	-4.5	-115	-4.8	-106	-4.5	-5	-102	-115	37.4	228.5	-110	229	-107	229	-105	229.5	-105	230	-110	229	-108	229.17	-107.5	230	228.5	-105	-110	115	6	W	224
10/22/18	away	Memphis	Utah	1610612763	21800045	42.9	447	480	465	480	410	475	462	480	410	43.2	9	-110	10.5	-100	10.5	-107	10.5	-105	10.5	-105	10.5	-105	10.25	-105.33	10.5	9	-100	-110	45.2	218	-110	213.5	-101	213.5	-106	213	-105	213	-115	213.5	-105	214.08	-107	218	213	-101	-115	92	8	W	176
10/22/18	home	Utah	Memphis	1610612762	21800045	57.1	-600	-576	-545	-630	-620	-580	-590.2	-545	-630	56.8	-9	-110	-10.5	-110	-10.5	-103	-10.5	-105	-10.5	-115	-10.5	-115	-10.25	-109.67	-9	-10.5	-103	-115	54.8	218	-110	213.5	-109	213.5	-104	213	-105	213	-105	213.5	-115	214.08	-108	218	213	-104	-115	84	-8	L	176
10/22/18	away	Washington	Portland	1610612764	21800046	41.1	160	169	170	170	170	165	168.8	170	165	47.9	4.5	-110	5	-113	4	-105	4.5	-105	5	-115	5	-117	4.67	-110.83	5	4	-105	-117	63.1	226	-110	227.5	-107	228	-103	228	-105	228	-115	227.5	-111	227.5	-108.5	228	226	-103	-115	125	1	W	249
10/22/18	home	Portland	Washington	1610612757	21800046	58.9	-185	-188	-185	-195	-200	-190	-191.6	-185	-200	52.1	-4.5	-110	-5	-102	-4	-105	-4.5	-105	-5	-105	-5	-103	-4.67	-105	-4	-5	-102	-110	36.9	226	-110	227.5	-103	228	-107	228	-105	228	-105	227.5	-109	227.5	-106.5	228	226	-103	-110	124	-1	L	249
10/22/18	away	Phoenix	Golden State	1610612756	21800047	51.9	797	745	800	755	700	775	755	800	700	46.4	13	-110	12.5	-104	13	-108	12.5	-105	13	-115	12.5	-114	12.75	-109.33	13	12.5	-104	-115	56.8	228.5	-110	227.5	-103	227.5	-108	227.5	-105	228	-115	227.5	-110	227.75	-108.5	228.5	227.5	-103	-115	103	-20	L	226
10/22/18	home	Golden State	Phoenix	1610612744	21800047	48.1	-1300	-964	-1000	-1055	-1200	-1100	-1063.8	-964	-1200	53.6	-13	-110	-12.5	-106	-13	-102	-12.5	-105	-13	-105	-12.5	-106	-12.75	-105.67	-12.5	-13	-102	-110	43.2	228.5	-110	227.5	-107	227.5	-102	227.5	-105	228	-105	227.5	-110	227.75	-106.5	228.5	227.5	-102	-110	123	20	W	226
10/22/18	away	San Antonio	L.A. Lakers	1610612759	21800048	41	-115	106	113	100	110	105	106.8	113	100	43.8	1	-115	1.5	-104	2	-107	1.5	-105	2	-110	1.5	-105	1.58	-107.67	2	1	-104	-115	62.4	222.5	-110	225.5	-109	225.5	-107	225.5	-105	226	-115	226	-110	225.17	-109.33	226	222.5	-105	-115	143	1	W	285
